-0.002,3.97856623171745
0,3.95115413026011
0.002,3.92253324090467
0.004,3.89272159457819
0.006,3.86172457456625
0.008,3.82953488066226
0.01,3.79613389025527
0.012,3.76149410468649
0.014,3.72558228299278
0.016,3.68836294828302
0.018,3.64980208743824
0.02,3.60987092407879
0.022,3.5685496018928
0.024,3.52583051996371
0.026,3.48172098624981
0.028,3.44224923431164
0.03,3.37745829254184
0.032,3.31182419772988
0.034,3.24604245737186
0.036,3.18078497935433
0.038,3.11667663506885
0.04,3.05427332374292
0.042,2.99404261241408
0.044,2.93634807535177
0.046,2.88143823954094
0.048,2.82944062799447
0.05,2.78036093718294
0.052,2.73408699065397
0.054,2.6903968428548
0.056,2.64897032608588
0.058,2.60940340426443
0.06,2.57122477150993
0.062,2.53391412310361
0.064,2.49692149741487
0.066,2.45968713459619
0.068,2.42166141153836
0.07,2.38232449875253
0.072,2.34120536831727
0.074,2.29789967703886
0.076,2.25208594922068
0.078,2.20353947575867
0.08,2.15214341409991
0.082,2.09789661732617
0.084,2.04091769732941
0.086,1.98144481568719
0.088,1.91983080026464
0.09,1.85653342304076
0.092,1.79210097314025
0.094,1.7271535388286
0.096,1.66236066104484
0.098,1.622197246562
0.1,1.57672728172938
0.102,1.53201811151994
0.104,1.48812978806606
0.106,1.44511658692154
0.108,1.40302570934931
0.11,1.36189753419809
0.112,1.32176711268462
0.114,1.28266641782921
0.116,1.244626818942
0.118,1.20768132948392
0.12,1.17186633014162
0.122,1.13722260704346
0.124,1.10379561052678
0.126,1.07163490202395
