0,2.5,0,2.5,2.47567773698055,-0.024322263019455
0.002,2.51215788357336,0,2.51215788357336,2.49454360952743,-0.0176142740459311
0.004,2.52431528717429,0,2.52431528717429,2.51301258978049,-0.0113026973937923
0.006,2.53647173084931,0,2.53647173084931,2.5309633577614,-0.00550837308791092
0.008,2.54862673468286,0,2.54862673468286,2.54828942220571,-0.000337312477153248
0.01,2.56077981881618,0,2.56077981881618,2.56490366094473,0.00412384212855612
0.012,2.57293050346632,0,2.57293050346632,2.58074280061974,0.00781229715341697
0.014,2.58507830894507,0,2.58507830894507,2.59577174453669,0.0106934355916229
0.016,2.59722275567785,0,2.59722275567785,2.6099874468737,0.0127646911958433
0.018,2.60936336422272,0,2.60936336422272,2.62342167490946,0.0140583106867382
0.02,2.62149965528922,0,2.62149965528922,2.63614175181203,0.0146420965228064
0.022,2.63363114975738,0,2.63363114975738,2.64824847346593,0.0146173237085504
0.024,2.64575736869655,0,2.64575736869655,2.65987085907588,0.0141134903793336
0.026,2.65787783338438,0,2.65787783338438,2.67115802829352,0.0132801949091365
0.028,2.66999206532569,0,2.66999206532569,2.68226904484913,0.012276979523441
0.03,2.68209958627133,0,2.68209958627133,2.6933618684586,0.0112622821872748
0.032,2.6941999182371,0,2.6941999182371,2.70458257463046,0.0103826563933615
0.034,2.70629258352263,0,2.70629258352263,2.71605576787788,0.00976318435525043
0.036,2.71837710473019,0,2.71837710473019,2.72787674197874,0.0094996372485562
0.038,2.73045300478357,0,2.73045300478357,2.74010563326393,0.00965262848035427
0.04,2.74251980694693,0,2.74251980694693,2.75276370115674,0.0102438942098161
0.042,2.75457703484357,0,2.75457703484357,2.76583188264036,0.0112548477967888
0.044,2.76662421247477,0,2.76662421247477,2.77925176349797,0.012627551023193
0.046,2.77866086423861,0,2.77866086423861,2.79292905540825,0.0142681911696407
0.048,2.79068651494867,0,2.79068651494867,2.80673956588901,0.0160530509403482
0.05,2.80270068985285,0,2.80270068985285,2.8205374371459,0.0178367472930582
0.052,2.8147029146521,0,2.8147029146521,2.83416511754226,0.0194622028901617
0.054,2.82669271551914,0,2.82669271551914,2.84746428688481,0.0207715713656724
0.056,2.83866961911716,0,2.83866961911716,2.86028694133055,0.021617322213391
0.058,2.85063315261851,0,2.85063315261851,2.87250600459927,0.0218728519807568
0.06,2.86258284372338,0,2.86258284372338,2.88402495954753,0.0214421158241536
0.062,2.87451822067841,0,2.87451822067841,2.89478592727494,0.0202677065965281
0.064,2.88643881229538,0,2.88643881229538,2.90477541788094,0.0183366055855605
0.066,2.89834414796972,0,2.89834414796972,2.91402688045978,0.0156827324900576
0.068,2.91023375769918,0,2.91023375769918,2.92261938731952,0.012385629620343
0.07,2.92210717210231,0,2.92210717210231,2.93067228693766,0.00856511483535461
0.072,2.93396392243705,0,2.93396392243705,2.93833627379471,0.00437235135765441
0.074,2.9458035406192,0,2.9458035406192,2.9457818327642,-2.17078550002664e-05
0.076,2.95762555924091,0,2.95762555924091,2.95318629399907,-0.00443926524183305
0.078,2.96942951158911,0,2.96942951158911,2.96072081124153,-0.00870870034758185
0.08,2.98121493166399,0,2.98121493166399,2.96853853330372,-0.0126763983602715
0.082,2.99298135419734,0,2.99298135419734,2.9767650832978,-0.0162162708995418
0.084,3.00472831467095,0,3.00472831467095,2.98549217808879,-0.0192361365821635
0.086,3.01645534933493,0,3.01645534933493,2.99477485273835,-0.0216804965965766
0.088,3.02816199522602,0,3.02816199522602,3.00463235802324,-0.0235296372027842
0.09,3.03984779018591,0,3.03984779018591,3.01505237720749,-0.0247954129784214
0.092,3.0515122728794,0,3.0515122728794,3.02599775401319,-0.0255145188662184
0.094,3.06315498281271,0,3.06315498281271,3.03741455425838,-0.0257404285543277
0.096,3.07477546035156,0,3.07477546035156,3.04924021078839,-0.0255352495631723
0.098,3.08637324673942,0,3.08637324673942,3.06141075023958,-0.0249624964998385
0.1,3.09794788411552,0,3.09794788411552,3.07386642311186,-0.0240814610036654
0.102,3.10949891553301,0,3.10949891553301,3.08655527801732,-0.0229436375156924
0.104,3.12102588497695,0,3.12102588497695,3.09943444653005,-0.0215914384469017
0.106,3.13252833738231,0,3.13252833738231,3.11246925562474,-0.0200590817575695
0.108,3.14400581865198,0,3.14400581865198,3.12563063789872,-0.0183751807532621
0.11,3.15545787567464,0,3.15545787567464,3.13889149931555,-0.0165663763590938
0.112,3.16688405634269,0,3.16688405634269,3.15222277127931,-0.0146612850633835
0.114,3.17828390957009,0,3.17828390957009,3.16558996229236,-0.0126939472777266
0.116,3.18965698531014,0,3.18965698531014,3.17895110175986,-0.0107058835502806
0.118,3.2010028345733,0,3.2010028345733,3.19225679374064,-0.00874604083265621
0.12,3.21232100944485,0,3.21232100944485,3.20545254585464,-0.00686846359021245
0.122,3.22361106310264,0,3.22361106310264,3.21848285499612,-0.00512820810652566
0.124,3.23487254983469,0,3.23487254983469,3.23129612629182,-0.00357642354286157
0.126,3.24610502505676,0,3.24610502505676,3.24384952861899,-0.00225549643776897
0.128,3.25730804532999,0,3.25730804532999,3.25611313436743,-0.00119491096255941
0.13,3.2684811683783,0,3.2684811683783,3.26807285250031,-0.000408315877989313
0.132,3.27962395310594,0,3.27962395310594,3.27973170500085,0.000107751894911731
0.134,3.29073595961484,0,3.29073595961484,3.29110914653783,0.000373186922996914
0.136,3.301816749222,0,3.301816749222,3.30223851593683,0.000421766714826848
0.138,3.31286588447685,0,3.31286588447685,3.31316315723103,0.000297272754189232
0.14,3.32388292917842,0,3.32388292917842,3.32393200864916,4.9079470745018e-05
0.142,3.33486744839266,0,3.33486744839266,3.3345954587297,-0.000271989662955302
0.144,3.34581900846956,0,3.34581900846956,3.34520204412783,-0.000616964341724463
0.146,3.35673717706027,0,3.35673717706027,3.35579616683478,-0.000941010225499024
0.148,3.36762152313421,0,3.36762152313421,3.36641660249553,-0.00120492063868442
0.15,3.37847161699602,0,3.37847161699602,3.37709540972191,-0.00137620727411583
0.152,3.38928703030258,0,3.38928703030258,3.38785700507166,-0.00143002523091868
0.154,3.40006733607988,0,3.40006733607988,3.39871738966083,-0.00134994641904953
0.156,3.41081210873992,0,3.41081210873992,3.40968355491026,-0.00112855382965637
0.158,3.42152092409746,0,3.42152092409746,3.42075305832475,-0.000767865772708719
0.16,3.43219335938682,0,3.43219335938682,3.43191386441093,-0.000279494975886954
0.162,3.44282899327852,0,3.44282899327852,3.44314472132064,0.000315728042125557
0.164,3.45342740589594,0,3.45342740589594,3.45441632913384,0.000988923237891493
0.166,3.46398817883191,0,3.46398817883191,3.46569327237627,0.00170509354435766
0.168,3.4745108951652,0,3.4745108951652,3.47693633723967,0.00242544207447392
0.17,3.48499513947697,0,3.48499513947697,3.48810468815309,0.00310954867611934
0.172,3.49544049786721,0,3.49544049786721,3.49915755940555,0.00371706153833347
0.174,3.50584655797107,0,3.50584655797107,3.51005548216841,0.00420892419733446
0.176,3.51621290897511,0,3.51621290897511,3.5207613074606,0.00454839848548833
0.178,3.52653914163353,0,3.52653914163353,3.53124121982585,0.00470207819232131
0.18,3.53682484828436,0,3.53682484828436,3.5414657005253,0.00464085224094252
0.182,3.5470696228655,0,3.5470696228655,3.55141028939515,0.00434066652964232
0.184,3.55727306093081,0,3.55727306093081,3.56105614330189,0.00378308237107548
0.186,3.56743475966601,0,3.56743475966601,3.57039063572293,0.00295587605692272
0.188,3.57755431790464,0,3.57755431790464,3.57940833381909,0.00185401591444458
0.19,3.58763133614387,0,3.58763133614387,3.58811256476291,0.000481228619032599
0.192,3.59766541656027,0,3.59766541656027,3.59651756604405,-0.00114785051621959
0.194,3.60765616302553,0,3.60765616302553,3.60465098302313,-0.0030051800023994
0.196,3.61760318112209,0,3.61760318112209,3.61255621467477,-0.00504696644731966
0.198,3.62750607815869,0,3.62750607815869,3.62029385969173,-0.00721221846696217
0.2,3.63736446318594,0,3.63736446318594,3.62794142491591,-0.00942303827002619
0.202,3.64717794701165,0,3.64717794701165,3.63559065570306,-0.011587291308589
0.204,3.6569461422163,0,3.6569461422163,3.64334233822035,-0.0136038039959523
0.206,3.66666866316826,0,3.66666866316826,3.65129905007226,-0.0153696130959984
0.208,3.67634512603906,0,3.67634512603906,3.65955685017316,-0.0167882758659039
0.21,3.68597514881851,0,3.68597514881851,3.66819712928852,-0.0177780195299938
0.212,3.6955583513298,0,3.6955583513298,3.67727978578651,-0.0182785655432877
0.214,3.7050943552445,0,3.7050943552445,3.68683861463757,-0.0182557406069273
0.216,3.71458278409751,0,3.71458278409751,3.69687933890201,-0.0177034451954992
0.218,3.7240232633019,0,3.7240232633019,3.70738015008276,-0.0166431132191315
0.22,3.73341542016371,0,3.73341542016371,3.71829413406486,-0.0151212860988525
0.222,3.74275888389669,0,3.74275888389669,3.7295527280335,-0.0132061558631883
0.224,3.75205328563687,0,3.75205328563687,3.74106947782618,-0.0109838078106924
0.226,3.7612982584572,0,3.7612982584572,3.7527437739816,-0.00855448447560115
0.228,3.77049343738197,0,3.77049343738197,3.76446466304493,-0.0060287743370442
0.23,3.77963845940127,0,3.77963845940127,3.77611497534335,-0.00352348405791768
0.232,3.78873296348528,0,3.78873296348528,3.78757586003964,-0.00115710344564076
0.234,3.79777659059855,0,3.79777659059855,3.79873159418956,0.000955003591006803
0.236,3.80676898371418,0,3.80676898371418,3.8094744614693,0.00270547775511861
0.238,3.81570978782788,0,3.81570978782788,3.81970961886236,0.00399983103447738
0.24,3.82459864997201,0,3.82459864997201,3.82936000362783,0.00476135365581654
0.242,3.83343521922952,0,3.83343521922952,3.83837125315294,0.00493603392341662
0.244,3.84221914674778,0,3.84221914674778,3.84671631467009,0.0044971679223082
0.246,3.85095008575237,0,3.85095008575237,3.8543991383298,0.00344905257743508
0.248,3.85962769156077,0,3.85962769156077,3.8614567773093,0.0018290857485246
0.25,3.86825162159597,0,3.86825162159597,3.8679593949241,-0.00029222667187155
0.252,3.87682153539997,0,3.87682153539997,3.87400801751486,-0.00281351788510553
0.254,3.88533709464724,0,3.88533709464724,3.87973021232243,-0.00560688232481209
0.256,3.8937979631581,0,3.8937979631581,3.88527404686495,-0.00852391629315088
0.258,3.90220380691194,0,3.90220380691194,3.89080069411306,-0.0114031127988723
0.26,3.91055429406043,0,3.91055429406043,3.89647603328037,-0.0140782607800569
0.262,3.91884909494065,0,3.91884909494065,3.90246165738709,-0.0163874375535664
0.264,3.92708788208807,0,3.92708788208807,3.90890579796069,-0.0181820841273744
0.266,3.93527033024946,0,3.93527033024946,3.91593475125866,-0.0193355789907972
0.268,3.94339611639579,0,3.94339611639579,3.92364544595978,-0.0197506704360158
0.27,3.95146491973494,0,3.95146491973494,3.932099833881,-0.0193650858539389
0.272,3.95947642172436,0,3.95947642172436,3.9413216912873,-0.0181547304370638
0.274,3.96743030608368,0,3.96743030608368,3.95129604388179,-0.0161342622018855
0.276,3.97532625880715,0,3.97532625880715,3.96197087603204,-0.0133553827751099
0.278,3.98316396817609,0,3.98316396817609,3.97326039845223,-0.00990356972386056
0.28,3.99094312477115,0,3.99094312477115,3.98504916532023,-0.00589395945091954
0.282,3.99866342148455,0,3.99866342148455,3.99719664720941,-0.00146677427513589
0.284,4.00632455353219,0,4.00632455353219,4.00954217012399,0.00321761659179566
0.286,4.0139262184657,0,4.0139262184657,4.02191021285961,0.00798399439391414
0.288,4.02146811618436,0,4.02146811618436,4.03411599670895,0.0126478805245887
0.29,4.02894994894696,0,4.02894994894696,4.04597137862844,0.0170214296814749
0.292,4.03637142138356,0,4.03637142138356,4.05729136725331,0.0209199458697476
0.294,4.04373224050713,0,4.04373224050713,4.06790179967735,0.0241695591702171
0.296,4.05103211572515,0,4.05103211572515,4.07764842778542,0.0266163120602741
0.298,4.05827075885102,0,4.05827075885102,4.08640689458143,0.0281361357304082
0.3,4.06544788411552,0,4.06544788411552,4.09409233286982,0.0286444487543006
0.302,4.07256320817804,0,4.07256320817804,4.10066705258151,0.0281038444034773
0.304,4.07961645013775,0,4.07961645013775,4.10614505039438,0.026528600256629
0.306,4.08660733154475,0,4.08660733154475,4.11059261730981,0.0239852857650589
0.308,4.09353557641101,0,4.09353557641101,4.11412487878613,0.0205893023751209
0.31,4.10040091122128,0,4.10040091122128,4.11689858990354,0.016497678682268
0.312,4.1072030649439,0,4.1072030649439,4.11910194339075,0.0118988784468506
0.314,4.11394176904149,0,4.11394176904149,4.12094251834642,0.00700074930493891
0.316,4.12061675748154,0,4.12061675748154,4.12263470436308,0.00201794688153378
0.318,4.12722776674696,0,4.12722776674696,4.12438785934873,-0.00283990739822191
