-0.002,3.14843910834183
0,3.13007131751703
0.002,3.11141973727615
0.004,3.09248667033502
0.006,3.07328613536477
0.008,3.05384273733649
0.01,3.03418994872939
0.012,3.01436790840323
0.014,2.9944208775213
0.016,2.97439452426213
0.018,2.95433318764407
0.02,2.93427720204623
0.022,2.91426031045362
0.024,2.8943072108867
0.026,2.8744313746723
0.028,2.85710578214336
0.03,2.82996529284562
0.032,2.80303829068286
0.034,2.77654338450354
0.036,2.7506754782281
0.038,2.72560117378464
0.04,2.70145559938709
0.042,2.67834051755994
0.044,2.65632353061659
0.046,2.63543818245089
0.048,2.61568474686115
0.05,2.59703150074017
0.052,2.57941630841294
0.054,2.56274839411807
0.056,2.54691026342384
0.058,2.53175984477304
0.06,2.51713302438757
0.062,2.5028468067909
0.064,2.48870333471802
0.066,2.47449494727695
0.068,2.46001035315582
0.07,2.445041848681
0.072,2.42939331590087
0.074,2.41288852849719
0.076,2.39537915788543
0.078,2.37675187099122
0.08,2.35693401917605
0.082,2.33589755836304
0.084,2.31366097106514
0.086,2.29028908962504
0.088,2.26589085847087
0.09,2.2406152072663
0.092,2.21464530834943
0.094,2.18819154788546
0.096,2.16148356160507
0.098,2.1445538471413
0.1,2.12503318272985
0.102,2.10538222171655
0.104,2.0855948953776
0.106,2.06567099209802
0.108,2.04561632904538
0.11,2.0254428933766
0.112,2.00516888529462
0.114,1.98481857785842
0.116,1.96442194395138
0.118,1.9440140328976
0.12,1.92363406890474
0.122,1.90332421217681
0.124,1.88312792479112
0.126,1.86308794667011
